Tag_Number,Release_Da,Latitude_bad,Longitude_bad,Species_Na,Length,Weight,Latitude_F,Longitude_
S142121,1/27/02,33.44S,151.43E,STRIPED MARLIN,0,75,-33.75,151.75
B062361,3/31/12,33.42S,151.56E,STRIPED MARLIN,0,70,-33.66666667,151.9166667
S231612,3/16/13,33.52S,151.50E,YELLOWFIN TUNA,65,3.8,-33.83333333,151.8333333
A449861,2/1/09,33.48S,151.44E,DOLPHINFISH,30,0.7,-33.83333333,151.75
A211217,3/24/09,33.53S,151.38E,BLUE MARLIN,0,150,-33.91666667,151.6666667
A325157,4/20/14,33.52S,151.32E,BLACK MARLIN,0,50,-33.83333333,151.5
A468742,3/19/06,33.31S,151.53E,DOLPHINFISH,0,0,-33.5,151.9166667
A428878,1/4/14,33.32S,151.46E,DOLPHINFISH,65,0.5,-33.5,151.75
B122426,2/21/16,33.33S,151.43E,STRIPED MARLIN,0,60,-33.58333333,151.75
A339709,2/24/02,33.44S,151.39E,STRIPED MARLIN,0,60,-33.75,151.6666667
B052819,12/29/10,33.46S,151.38E,STRIPED MARLIN,0,70,-33.75,151.6666667
D011569,4/1/16,33.54S,151.26E,DOLPHINFISH,65,2,-33.91666667,151.4166667
B127924,3/24/18,33.50S,151.22E,BLUE MARLIN,0,110,-33.83333333,151.3333333
A232451,12/21/14,33.49S,151.26E,DOLPHINFISH,65,1.4,-33.83333333,151.4166667
B147819,4/3/18,33.47S,151.22E,STRIPED MARLIN,0,90,-33.75,151.3333333
A413583,1/25/03,33.44S,151.27E,DOLPHINFISH,0,2.5,-33.75,151.4166667
A417061,7/12/02,33.44S,151.27E,YELLOWFIN TUNA,0,7,-33.75,151.4166667
A544141,4/6/14,33.37S,151.24E,DOLPHINFISH,45,1,-33.58333333,151.4166667
S252116,2/14/15,33.35S,151.26E,HAMMERHEAD SHARK,120,30,-33.58333333,151.4166667
B026246,1/11/08,33.57S,151.28E,STRIPED MARLIN,200,68,-33.91666667,151.5
S19156,1/16/05,33.53S,151.29E,STRIPED MARLIN,200,80,-33.91666667,151.5
A253102,4/5/14,33.57S,151.23E,DOLPHINFISH,65,2,-33.91666667,151.4166667
B147415,9/29/18,33.56S,151.26E,BLUE MARLIN,220,120,-33.91666667,151.4166667
A585662,3/26/16,34.41S,150.59E,DOLPHINFISH,58,0,-34.66666667,151
D006844,3/1/09,34.41S,150.59E,DOLPHINFISH,45,1.5,-34.66666667,151
S177787,12/19/04,33.27S,151.40E,YELLOWFIN TUNA,0,4,-33.41666667,151.6666667
B002997,1/18/04,33.39S,151.29E,BLACK MARLIN,130,50,-33.66666667,151.5
S162647,1/22/00,33.37S,151.40E,STRIPED MARLIN,0,39,-33.58333333,151.6666667
B094406,12/24/14,33.35S,151.34E,STRIPED MARLIN,0,90,-33.58333333,151.5833333
S243781,9/21/13,34.24S,151.21E,TIGER SHARK,180,60,-34.41666667,151.3333333
S174410,12/3/00,34.29S,151.07E,HAMMERHEAD SHARK,120,20,-34.5,151.0833333
A399194,6/9/01,34.24S,150.54E,WHALER SHARK,98,7,-34.41666667,150.9166667
A598152,2/12/17,34.32S,150.53E,HAMMERHEAD SHARK,150,20,-34.5,150.9166667
S198509,12/21/03,34.32S,150.53E,HAMMERHEAD SHARK,100,8,-34.5,150.9166667
S248709,2/14/15,34.30S,150.54E,HAMMERHEAD SHARK,170,25,-34.5,150.9166667
A464637,10/12/08,34.47S,151.12E,ALBACORE,50,1,-34.75,151.1666667
A480065,11/28/08,34.47S,151.10E,ALBACORE,70,9,-34.75,151.1666667
A238163,4/14/06,34.47S,151.01E,DOLPHINFISH,75,3,-34.75,151
A437490,4/23/05,34.40S,151.06E,DOLPHINFISH,50,1,-34.66666667,151.0833333
S187136,4/21/03,34.36S,151.10E,HAMMERHEAD SHARK,0,35,-34.58333333,151.1666667
S187446,9/15/01,34.31S,151.22E,MAKO SHARK,0,80,-34.5,151.3333333
S188208,1/27/02,34.00S,151.36E,DOLPHINFISH,50,1,-34,151.5833333
B041586,1/26/10,34.06S,151.31E,SHORTBILL SPEARFISH,130,25,-34.08333333,151.5
A429439,8/1/09,34.09S,151.36E,ALBACORE,50,6,-34.16666667,151.5833333
A469816,7/27/13,34.03S,151.42E,ALBACORE,90,7,-34.08333333,151.6666667
S242603,8/9/14,34.06S,151.43E,MAKO SHARK,170,80,-34.08333333,151.75
D012496,2/9/14,34.33S,151.19E,DOLPHINFISH,66,2.5,-34.58333333,151.3333333
D002152,3/4/06,34.06S,151.24E,DOLPHINFISH,0,3,-34.08333333,151.4166667
B015153,3/24/18,34.05S,151.18E,STRIPED MARLIN,0,100,-34.08333333,151.3333333
A365977,4/6/14,34.01S,151.17E,DOLPHINFISH,0,3,-34,151.25
D007522,3/28/14,34.00S,151.15E,DOLPHINFISH,70,2.5,-34,151.25
S160401,1/30/00,34.00S,151.27E,BLUE MARLIN,229,80,-34,151.4166667
S181973,8/6/05,34.02S,151.32E,MAKO SHARK,0,90,-34,151.5
S196257,7/30/11,34.17S,151.26E,MAKO SHARK,190,80,-34.25,151.4166667
S201764,5/18/08,34.17S,151.23E,MAKO SHARK,180,70,-34.25,151.4166667
B084829,1/20/18,34.12S,151.22E,STRIPED MARLIN,225,75,-34.16666667,151.3333333
S197297,10/22/05,34.10S,151.21E,MAKO SHARK,0,90,-34.16666667,151.3333333
B147484,1/26/22,34.06S,151.24E,STRIPED MARLIN,0,75,-34.08333333,151.4166667
A608184,3/29/19,34.00S,151.21E,DOLPHINFISH,59,0,-34,151.3333333
S181921,4/8/01,33.05S,151.49E,YELLOWFIN TUNA,165,50,-33.08333333,151.8333333
B060472,2/20/11,33.05S,152.25E,STRIPED MARLIN,224,70,-33.08333333,152.4166667
B084046,2/15/12,33.03S,152.25E,STRIPED MARLIN,0,90,-33.08333333,152.4166667
B138210,2/5/18,33.03S,152.25E,BLACK MARLIN,0,70,-33.08333333,152.4166667
B016560,2/25/07,33.03S,152.33E,YELLOWFIN TUNA,75,15,-33.08333333,152.5833333
B176806,2/10/22,35.11S,150.57E,BLACK MARLIN,0,40,-35.16666667,150.9166667
B124261,4/29/16,35.08S,150.58E,STRIPED MARLIN,0,80,-35.16666667,151
B127119,2/22/18,35.11S,151.00E,STRIPED MARLIN,0,70,-35.16666667,151
B145632,2/26/20,35.08S,151.02E,STRIPED MARLIN,230,100,-35.16666667,151
S234030,9/17/11,35.10S,151.00E,MAKO SHARK,230,100,-35.16666667,151
B136401,11/12/17,33.05S,151.41E,STRIPED MARLIN,220,70,-33.08333333,151.6666667
S132254,1/9/00,35.11S,151.03E,STRIPED MARLIN,210,65,-35.16666667,151.0833333
B165229,1/17/22,34.58S,151.50E,BLACK MARLIN,0,60,-35,151.8333333
B039656,1/1/09,33.05S,152.19E,STRIPED MARLIN,0,70,-33.08333333,152.3333333
B067624,3/11/11,35.11S,150.56E,STRIPED MARLIN,235,85,-35.16666667,150.9166667
B149585,3/18/23,35.11S,150.57E,BLACK MARLIN,200,50,-35.16666667,150.9166667
B152894,2/20/21,35.11S,150.57E,BLACK MARLIN,0,60,-35.16666667,150.9166667
A323297,10/14/01,35.11S,151.03E,YELLOWFIN TUNA,90,7,-35.16666667,151.0833333
A425576,11/25/06,35.11S,151.03E,YELLOWFIN TUNA,80,8,-35.16666667,151.0833333
A437344,11/26/04,35.11S,151.03E,ALBACORE,0,5,-35.16666667,151.0833333
A446199,12/12/06,35.11S,151.03E,YELLOWFIN TUNA,30,5,-35.16666667,151.0833333
A469767,6/25/06,35.11S,151.03E,YELLOWFIN TUNA,60,6,-35.16666667,151.0833333
B034158,2/1/09,35.11S,151.03E,STRIPED MARLIN,0,70,-35.16666667,151.0833333
B083460,1/20/14,33.04S,152.28E,BLACK MARLIN,220,120,-33.08333333,152.5
S214610,3/6/05,33.04S,152.28E,BLACK MARLIN,0,25,-33.08333333,152.5
S243663,3/9/15,34.59S,150.51E,WHALER SHARK,178,75,-35,150.8333333
S259627,11/24/18,34.58S,150.56E,MAKO SHARK,1.8,50,-35,150.9166667
S253885,9/17/16,35.07S,151.04E,MAKO SHARK,110,15,-35.08333333,151.0833333
A268149,11/24/06,35.11S,151.03E,ALBACORE,90,12,-35.16666667,151.0833333
B131129,2/21/18,33.32S,152.26E,BLACK MARLIN,0,50,-33.5,152.4166667
A417153,3/5/05,33.04S,152.28E,BLACK MARLIN,160,50,-33.08333333,152.5
B008818,2/26/06,33.04S,152.28E,STRIPED MARLIN,0,60,-33.08333333,152.5
B009358,2/26/06,33.04S,152.28E,BLACK MARLIN,190,65,-33.08333333,152.5
B015219,3/4/06,33.04S,152.28E,STRIPED MARLIN,225,75,-33.08333333,152.5
B050107,4/10/09,33.04S,152.28E,STRIPED MARLIN,0,80,-33.08333333,152.5
S77899,2/7/00,34.56S,150.54E,BLACK MARLIN,190,70,-34.91666667,150.9166667
A400812,1/4/04,34.57S,151.05E,BLACK MARLIN,230,65,-34.91666667,151.0833333
B010737,1/15/06,34.57S,151.05E,BLACK MARLIN,0,100,-34.91666667,151.0833333
A518966,11/26/16,35.02S,151.11E,ALBACORE,90,8,-35,151.1666667
A464601,4/13/08,34.54S,151.18E,DOLPHINFISH,0,3,-34.91666667,151.3333333
B041549,8/24/14,34.59S,151.13E,SHORTBILL SPEARFISH,180,20,-35,151.25
A352769,3/15/03,33.35S,152.08E,YELLOWFIN TUNA,90,12,-33.58333333,152.1666667
A561464,10/19/13,33.47S,151.54E,ALBACORE,0,12,-33.75,151.9166667
A360485,1/26/00,33.59S,151.48E,STRIPED MARLIN,0,80,-34,151.8333333
A348949,2/28/00,34.57S,150.56E,BLACK MARLIN,200,90,-34.91666667,150.9166667
B008251,1/22/06,34.57S,150.56E,BLACK MARLIN,0,75,-34.91666667,150.9166667
S170527,3/19/10,34.57S,150.56E,WHALER SHARK,150,40,-34.91666667,150.9166667
B148571,11/11/18,33.19S,152.09E,STRIPED MARLIN,0,65,-33.33333333,152.1666667
B014049,3/20/10,33.13S,152.15E,STRIPED MARLIN,0,70,-33.25,152.25
B172951,3/20/22,33.13S,152.13E,STRIPED MARLIN,160,60,-33.25,152.25
B041728,4/13/09,33.21S,152.21E,BLUE MARLIN,0,100,-33.33333333,152.3333333
B063024,3/21/10,33.20S,152.06E,STRIPED MARLIN,0,70,-33.33333333,152.0833333
B123521,3/12/17,33.20S,152.06E,STRIPED MARLIN,210,90,-33.33333333,152.0833333
S126749,4/20/02,34.02S,151.39E,YELLOWFIN TUNA,0,30,-34,151.6666667
S160637,10/1/01,34.00S,151.38E,YELLOWFIN TUNA,80,10,-34,151.6666667
S257884,8/21/16,34.02S,151.39E,BLUE SHARK,170,50,-34,151.6666667
S266221,8/1/20,34.02S,151.39E,BLUE SHARK,200,65,-34,151.6666667
B002971,3/8/04,33.22S,152.08E,STRIPED MARLIN,210,80,-33.33333333,152.1666667
B012307,2/3/07,33.22S,152.08E,STRIPED MARLIN,230,90,-33.33333333,152.1666667
A550004,3/16/13,33.42S,151.40E,YELLOWFIN TUNA,70,10,-33.66666667,151.6666667
B133596,12/27/17,33.44S,151.44E,STRIPED MARLIN,240,60,-33.75,151.75
S193560,1/11/04,33.44S,151.44E,STRIPED MARLIN,0,70,-33.75,151.75
A420527,3/20/04,33.43S,151.48E,DOLPHINFISH,45,2,-33.75,151.8333333
A467339,11/18/06,33.48S,151.44E,YELLOWFIN TUNA,0,15,-33.83333333,151.75
A395830,12/9/07,34.02S,151.39E,YELLOWFIN TUNA,60,6,-34,151.6666667
S247436,12/18/12,33.56S,151.18E,MAKO SHARK,92,2.5,-33.91666667,151.3333333
S249958,8/12/17,33.44S,151.21E,MAKO SHARK,130,45,-33.75,151.3333333
A397548,2/24/01,33.44S,151.25E,DOLPHINFISH,36,0,-33.75,151.4166667
B010173,2/7/07,33.45S,151.23E,STRIPED MARLIN,210,80,-33.75,151.4166667
B068351,12/24/11,33.28S,151.55E,STRIPED MARLIN,0,75,-33.5,151.9166667
S187689,1/12/03,33.29S,151.48E,WHALER SHARK,200,50,-33.5,151.8333333
S142313,2/6/00,33.27S,151.40E,STRIPED MARLIN,0,0,-33.41666667,151.6666667
B015490,3/16/14,33.35S,151.34E,STRIPED MARLIN,180,60,-33.58333333,151.5833333
A374643,3/19/00,33.34S,151.28E,MAKO SHARK,100,30,-33.58333333,151.5
S177761,3/18/00,33.34S,151.28E,STRIPED MARLIN,0,0,-33.58333333,151.5
B117929,1/12/18,33.35S,151.27E,BLACK MARLIN,0,30,-33.58333333,151.4166667
B050983,3/3/14,33.42S,151.25E,BLACK MARLIN,120,20,-33.66666667,151.4166667
S222753,12/30/12,34.36S,151.13E,TIGER SHARK,320,320,-34.58333333,151.25
A601864,4/6/19,34.30S,151.20E,YELLOWFIN TUNA,70,6.5,-34.5,151.3333333
B072387,1/13/14,34.21S,151.05E,STRIPED MARLIN,200,60,-34.33333333,151.0833333
A399099,12/1/01,34.23S,150.55E,WHALER SHARK,120,8,-34.41666667,150.9166667
A428906,3/19/05,33.30S,151.38E,DOLPHINFISH,70,1,-33.5,151.6666667
A413528,4/14/02,33.27S,151.40E,DOLPHINFISH,0,2,-33.41666667,151.6666667
A484190,11/20/16,34.13S,151.37E,ALBACORE,80,10,-34.25,151.5833333
A502119,9/19/10,34.36S,151.18E,ALBACORE,65,3,-34.58333333,151.3333333
B049352,5/10/10,34.44S,151.14E,BLUE MARLIN,200,130,-34.75,151.25
S242502,8/25/13,34.47S,151.10E,BLUE SHARK,0,120,-34.75,151.1666667
A415722,3/4/05,34.34S,151.05E,YELLOWFIN TUNA,70,6,-34.58333333,151.0833333
A440853,10/22/05,34.35S,151.09E,YELLOWFIN TUNA,70,8,-34.58333333,151.1666667
S187482,8/8/04,33.58S,151.33E,MAKO SHARK,0,55,-34,151.5833333
S256267,8/1/15,34.02S,151.34E,BLUE SHARK,200,80,-34,151.5833333
A602319,1/21/18,34.08S,151.34E,DOLPHINFISH,76,3,-34.16666667,151.5833333
S255131,8/1/15,34.10S,151.40E,MAKO SHARK,0,110,-34.16666667,151.6666667
S211310,7/31/10,34.04S,151.39E,MAKO SHARK,220,130,-34.08333333,151.6666667
S251508,8/10/13,34.04S,151.39E,BLUE SHARK,230,140,-34.08333333,151.6666667
S194422,12/21/02,34.22S,151.18E,YELLOWFIN TUNA,85,12,-34.33333333,151.3333333
A414105,9/21/08,34.15S,151.19E,ALBACORE,0,2,-34.25,151.3333333
A653251,2/27/21,34.06S,151.24E,DOLPHINFISH,65,0,-34.08333333,151.4166667
D000787,3/20/04,34.04S,151.22E,DOLPHINFISH,55,1,-34.08333333,151.3333333
B038849,1/22/17,33.58S,151.26E,STRIPED MARLIN,0,60,-34,151.4166667
B050931,5/1/11,34.04S,151.33E,STRIPED MARLIN,120,40,-34.08333333,151.5833333
B079127,2/16/12,33.03S,152.25E,STRIPED MARLIN,210,60,-33.08333333,152.4166667
B084077,2/20/12,33.04S,152.25E,STRIPED MARLIN,0,100,-33.08333333,152.4166667
B126044,4/7/17,33.05S,152.25E,STRIPED MARLIN,240,90,-33.08333333,152.4166667
A419149,3/6/05,33.04S,152.37E,DOLPHINFISH,0,8,-33.08333333,152.5833333
A643910,8/13/21,35.08S,150.58E,SOUTHERN BLUEFIN TUNA,0,6,-35.16666667,151
B173469,2/18/21,35.08S,151.02E,STRIPED MARLIN,0,65,-35.16666667,151
S203394,2/8/04,33.05S,151.38E,DOLPHINFISH,0,1,-33.08333333,151.6666667
B030444,3/24/08,33.05S,151.49E,STRIPED MARLIN,0,80,-33.08333333,151.8333333
S178982,9/23/01,33.05S,151.51E,YELLOWFIN TUNA,0,40,-33.08333333,151.8333333
B036220,1/20/08,33.05S,152.25E,BLACK MARLIN,180,90,-33.08333333,152.4166667
B103006,4/3/15,35.12S,150.56E,STRIPED MARLIN,0,0,-35.16666667,150.9166667
B136866,2/10/18,35.11S,150.57E,STRIPED MARLIN,0,80,-35.16666667,150.9166667
B173463,2/20/21,35.11S,150.57E,STRIPED MARLIN,210,60,-35.16666667,150.9166667
B178836,2/5/23,35.11S,150.57E,STRIPED MARLIN,220,90,-35.16666667,150.9166667
A501052,11/25/11,35.12S,150.59E,YELLOWFIN TUNA,60,5,-35.16666667,151
A552254,11/24/12,35.09S,151.02E,ALBACORE,90,15,-35.16666667,151
A518165,3/24/17,35.08S,151.31E,MAKO SHARK,195,75,-35.16666667,151.5
A405196,3/4/01,33.06S,152.07E,DOLPHINFISH,50,1,-33.08333333,152.0833333
A437085,11/8/08,35.11S,150.57E,ALBACORE,50,5,-35.16666667,150.9166667
A477866,11/10/07,35.11S,150.57E,ALBACORE,45,4,-35.16666667,150.9166667
A498774,11/8/08,35.11S,150.57E,ALBACORE,65,7,-35.16666667,150.9166667
B054466,2/16/18,35.11S,150.56E,STRIPED MARLIN,0,80,-35.16666667,150.9166667
A464003,11/24/06,35.11S,151.03E,YELLOWFIN TUNA,70,6,-35.16666667,151.0833333
B136883,2/20/21,35.11S,151.03E,STRIPED MARLIN,190,90,-35.16666667,151.0833333
S185956,4/1/01,35.11S,151.03E,STRIPED MARLIN,220,65,-35.16666667,151.0833333
S201322,9/8/07,35.11S,151.03E,BLUE SHARK,120,7,-35.16666667,151.0833333
B145238,2/5/19,35.06S,151.10E,BLACK MARLIN,150,35,-35.08333333,151.1666667
S96770,3/24/01,35.06S,151.10E,STRIPED MARLIN,0,75,-35.08333333,151.1666667
A380153,4/21/03,35.11S,151.03E,STRIPED MARLIN,250,70,-35.16666667,151.0833333
A415660,5/26/02,35.11S,151.03E,ALBACORE,90,8,-35.16666667,151.0833333
A424088,12/26/05,35.11S,151.03E,YELLOWFIN TUNA,0,16,-35.16666667,151.0833333
A457016,11/12/06,35.11S,151.03E,ALBACORE,70,8,-35.16666667,151.0833333
A461470,11/9/08,35.11S,151.03E,ALBACORE,65,5.5,-35.16666667,151.0833333
A463997,2/7/07,35.11S,151.03E,YELLOWFIN TUNA,0,3,-35.16666667,151.0833333
B040606,4/12/15,33.15S,152.28E,STRIPED MARLIN,0,120,-33.25,152.5
B054609,2/10/18,35.06S,151.01E,STRIPED MARLIN,230,80,-35.08333333,151
B152752,2/27/21,35.05S,151.00E,STRIPED MARLIN,215,70,-35.08333333,151
B021610,3/22/07,35.06S,151.06E,BLUE MARLIN,0,190,-35.08333333,151.0833333
A305028,11/8/08,35.11S,151.03E,ALBACORE,0,5,-35.16666667,151.0833333
A380118,11/12/00,35.11S,151.03E,YELLOWFIN TUNA,55,5,-35.16666667,151.0833333
S262480,4/23/17,34.57S,150.56E,WHALER SHARK,160,40,-34.91666667,150.9166667
A435269,3/17/07,33.48S,152.21E,YELLOWFIN TUNA,65,4,-33.83333333,152.3333333
B036214,5/24/08,33.12S,152.16E,BLUE MARLIN,0,0,-33.16666667,152.25
B024458,2/11/07,33.04S,152.28E,BLACK MARLIN,0,90,-33.08333333,152.5
S172231,2/24/01,33.04S,152.28E,BLACK MARLIN,180,60,-33.08333333,152.5
S199096,2/1/03,33.04S,152.28E,WHALER SHARK,0,30,-33.08333333,152.5
A350976,2/2/02,33.14S,152.11E,YELLOWFIN TUNA,75,0,-33.25,152.1666667
B002058,2/28/10,33.13S,152.15E,STRIPED MARLIN,0,85,-33.25,152.25
B030461,1/28/08,33.15S,152.14E,STRIPED MARLIN,250,90,-33.25,152.25
S161565,1/3/00,33.14S,152.17E,STRIPED MARLIN,240,90,-33.25,152.25
B024466,2/3/07,33.20S,152.04E,STRIPED MARLIN,230,90,-33.33333333,152.0833333
A457030,3/3/06,34.57S,150.56E,BLACK MARLIN,200,90,-34.91666667,150.9166667
B068118,12/18/11,33.50S,151.42E,BLUE MARLIN,0,120,-33.83333333,151.6666667
A365635,1/25/13,33.53S,151.38E,DOLPHINFISH,63,1.3,-33.91666667,151.6666667
B034320,5/17/14,34.02S,151.39E,BLACK MARLIN,0,100,-34,151.6666667
B080276,3/27/16,34.02S,151.40E,BLUE MARLIN,0,95,-34,151.6666667
S241681,7/31/10,34.01S,151.41E,MAKO SHARK,210,140,-34,151.6666667
S191850,3/19/05,33.22S,152.08E,YELLOWFIN TUNA,0,4,-33.33333333,152.1666667
S212588,3/20/05,33.44S,151.19E,BLACK MARLIN,0,0,-33.75,151.3333333
S256335,8/13/17,33.44S,151.21E,MAKO SHARK,130,40,-33.75,151.3333333
S187656,1/26/03,33.44S,151.27E,TIGER SHARK,0,30,-33.75,151.4166667
A468946,3/16/13,33.09S,151.49E,DOLPHINFISH,45,0,-33.16666667,151.8333333
A391851,3/18/01,33.27S,151.46E,DOLPHINFISH,35,1,-33.41666667,151.75
D011263,12/15/13,33.26S,151.43E,DOLPHINFISH,38,0,-33.41666667,151.75
S272827,2/17/20,33.38S,151.18E,WHALER SHARK,100,15,-33.66666667,151.3333333
A438834,2/7/04,33.14S,151.42E,DOLPHINFISH,70,1.9,-33.25,151.6666667
S197345,4/15/03,33.09S,151.38E,WHALER SHARK,80,8,-33.16666667,151.6666667
B138452,4/13/20,33.38S,151.35E,STRIPED MARLIN,0,60,-33.66666667,151.5833333
A405182,3/15/03,33.34S,151.35E,STRIPED MARLIN,226,75,-33.58333333,151.5833333
A645781,3/19/22,33.34S,151.37E,DOLPHINFISH,62,0,-33.58333333,151.5833333
S254985,10/7/19,34.40S,151.09E,MAKO SHARK,0,80,-34.66666667,151.1666667
S202631,9/19/10,34.28S,151.13E,MAKO SHARK,190,80,-34.5,151.25
S188345,9/21/02,34.26S,151.08E,WHALER SHARK,220,130,-34.41666667,151.1666667
A654171,3/18/22,34.33S,151.00E,DOLPHINFISH,64,1.5,-34.58333333,151
A570894,4/1/17,34.41S,150.59E,DOLPHINFISH,65,3,-34.66666667,151
S272221,10/23/23,33.41S,151.18E,WHALER SHARK,101,4,-33.66666667,151.3333333
S251868,9/27/14,34.47S,151.10E,BLUE SHARK,250,150,-34.75,151.1666667
D002734,3/26/06,34.43S,151.04E,DOLPHINFISH,80,2.5,-34.75,151.0833333
S256769,9/12/16,34.47S,151.06E,MAKO SHARK,0,50,-34.75,151.0833333
A427703,4/3/04,34.43S,151.00E,DOLPHINFISH,50,0,-34.75,151
A570856,4/14/13,34.38S,151.08E,DOLPHINFISH,51,1,-34.66666667,151.1666667
S100143,2/1/04,34.40S,151.09E,STRIPED MARLIN,0,70,-34.66666667,151.1666667
B027419,4/18/10,34.03S,151.42E,STRIPED MARLIN,230,80,-34.08333333,151.6666667
A394999,9/29/01,34.19S,151.33E,YELLOWFIN TUNA,0,12,-34.33333333,151.5833333
A469124,11/12/06,34.24S,151.23E,YELLOWFIN TUNA,85,10,-34.41666667,151.4166667
A469130,11/12/06,34.24S,151.23E,YELLOWFIN TUNA,85,10,-34.41666667,151.4166667
A412845,10/20/02,34.47S,151.32E,YELLOWFIN TUNA,77,6,-34.75,151.5
A442164,10/22/06,34.47S,151.10E,YELLOWFIN TUNA,0,10,-34.75,151.1666667
S178865,9/20/09,34.16S,151.25E,MAKO SHARK,185,75,-34.25,151.4166667
S237464,9/18/10,34.15S,151.25E,MAKO SHARK,0,70,-34.25,151.4166667
A379992,2/27/00,34.00S,151.27E,BLACK MARLIN,0,100,-34,151.4166667
A588071,3/26/23,33.59S,151.26E,DOLPHINFISH,61,0,-34,151.4166667
D000831,3/20/04,34.00S,151.25E,DOLPHINFISH,60,1.5,-34,151.4166667
A388639,11/17/02,34.02S,151.32E,YELLOWFIN TUNA,0,5,-34,151.5
S57316,2/2/03,33.05S,151.50E,TIGER SHARK,120,15,-33.08333333,151.8333333
B029006,3/21/09,33.03S,152.26E,STRIPED MARLIN,220,90,-33.08333333,152.4166667
B034469,2/18/12,33.03S,152.25E,STRIPED MARLIN,215,65,-33.08333333,152.4166667
B059903,2/19/11,33.03S,152.25E,BLACK MARLIN,180,80,-33.08333333,152.4166667
B068045,2/19/12,33.03S,152.25E,STRIPED MARLIN,0,80,-33.08333333,152.4166667
B070924,1/29/11,33.03S,152.25E,BLACK MARLIN,0,100,-33.08333333,152.4166667
B180665,1/23/22,35.08S,151.02E,STRIPED MARLIN,0,70,-35.16666667,151
D011371,3/20/09,35.08S,151.02E,DOLPHINFISH,65,1.5,-35.16666667,151
S241787,10/5/14,35.09S,151.00E,BLUE SHARK,300,140,-35.16666667,151
A552291,11/24/12,35.10S,151.10E,ALBACORE,95,10,-35.16666667,151.1666667
S215020,3/13/05,33.05S,151.38E,SHORTBILL SPEARFISH,150,40,-33.08333333,151.6666667
S167566,2/19/01,33.06S,151.51E,BLACK MARLIN,0,65,-33.08333333,151.8333333
B115334,4/10/16,35.10S,150.57E,STRIPED MARLIN,0,75,-35.16666667,150.9166667
B167185,2/23/20,35.11S,150.57E,STRIPED MARLIN,0,65,-35.16666667,150.9166667
B173486,12/20/20,35.11S,150.57E,STRIPED MARLIN,180,40,-35.16666667,150.9166667
B183510,2/5/23,35.11S,150.57E,STRIPED MARLIN,0,65,-35.16666667,150.9166667
B024368,3/26/17,35.08S,150.59E,STRIPED MARLIN,220,75,-35.16666667,151
B066087,1/26/16,35.08S,151.02E,STRIPED MARLIN,0,80,-35.16666667,151
A568088,8/13/21,35.11S,151.03E,SOUTHERN BLUEFIN TUNA,75,8,-35.16666667,151.0833333
S181053,11/23/02,35.11S,151.03E,MAKO SHARK,120,15,-35.16666667,151.0833333
S197388,2/7/04,33.05S,152.06E,STRIPED MARLIN,0,0,-33.08333333,152.0833333
A442282,11/9/08,35.11S,150.57E,ALBACORE,50,4,-35.16666667,150.9166667
A505757,11/29/14,35.11S,150.57E,DOLPHINFISH,120,12,-35.16666667,150.9166667
B054686,1/10/14,35.08S,150.55E,STRIPED MARLIN,225,75,-35.16666667,150.9166667
B171367,2/28/22,35.05S,151.00E,BLACK MARLIN,180,60,-35.08333333,151
A466536,10/25/08,35.07S,151.05E,ALBACORE,60,3,-35.08333333,151.0833333
A444556,11/8/08,35.11S,151.03E,ALBACORE,80,9,-35.16666667,151.0833333
A461438,11/8/08,35.11S,151.03E,ALBACORE,68,6,-35.16666667,151.0833333
A464042,11/26/06,35.11S,151.03E,YELLOWFIN TUNA,80,8,-35.16666667,151.0833333
A469197,11/24/06,35.11S,151.03E,YELLOWFIN TUNA,75,8,-35.16666667,151.0833333
S131359,3/2/01,33.04S,152.28E,STRIPED MARLIN,170,85,-33.08333333,152.5
S152590,1/21/06,33.04S,152.28E,STRIPED MARLIN,210,60,-33.08333333,152.5
B103045,4/11/15,35.12S,150.50E,STRIPED MARLIN,215,65,-35.16666667,150.8333333
B148492,1/14/20,35.12S,150.52E,STRIPED MARLIN,140,25,-35.16666667,150.8333333
B024376,3/28/08,35.02S,151.02E,BLUE MARLIN,220,85,-35,151
B100748,3/12/14,35.04S,151.02E,STRIPED MARLIN,0,80,-35.08333333,151
B127809,2/3/17,34.57S,150.59E,BLACK MARLIN,210,75,-34.91666667,151
A438861,1/12/08,34.55S,151.05E,YELLOWFIN TUNA,50,5,-34.91666667,151.0833333
A466542,11/8/08,34.57S,151.05E,ALBACORE,75,4,-34.91666667,151.0833333
S194483,1/24/04,34.56S,151.04E,STRIPED MARLIN,220,70,-34.91666667,151.0833333
A439431,9/2/06,34.48S,151.17E,ALBACORE,60,6,-34.83333333,151.25
B015895,2/5/06,33.04S,152.28E,BLUE MARLIN,200,100,-33.08333333,152.5
A554346,5/31/14,34.48S,151.06E,DOLPHINFISH,58,2,-34.83333333,151.0833333
A315686,3/8/03,34.57S,150.56E,DOLPHINFISH,50,1.2,-34.91666667,150.9166667
S135643,3/3/01,34.57S,150.56E,BLACK MARLIN,250,75,-34.91666667,150.9166667
S254930,2/14/16,34.56S,150.55E,HAMMERHEAD SHARK,180,80,-34.91666667,150.9166667
S262422,8/9/17,34.57S,150.56E,WHALER SHARK,200,70,-34.91666667,150.9166667
