Tag_Number,Release_Da,Latitude,Longitude,Species_Na,Length,Weight,Latitude_F,Longitude_
A438449,3/25/05,20.49S,149.25,SPANISH MACKEREL,80.0,4.0,-20.83333333,149.2500000000001
A393273,11/5/06,19.58S,148.91666667,LONGTAIL TUNA,76.0,8.0,-20.0,148.91666666700007
A343174,1/11/01,31.26S,152.91666667,DOLPHINFISH,120.0,8.0,-31.41666667,152.91666666700007
B202756,11/14/23,12.55S,141.25,SAILFISH,195.0,18.0,-12.91666667,141.2500000000001
A387663,10/7/01,17.51S,146.66666667,BLACK MARLIN,160.0,0.0,-17.83333333,146.66666666700007
S218286,9/15/07,34.46S,151.33333333,MAKO SHARK,0.0,70.0,-34.75,151.33333333300004
S256700,8/9/18,34.45S,151.25,MAKO SHARK,0.0,70.0,-34.75,151.2500000000001
S181842,2/2/02,33.17S,152.33333333,YELLOWFIN TUNA,60.0,5.0,-33.25,152.33333333300004
S183036,2/25/12,32.46S,152.41666667,DOLPHINFISH,50.0,1.5,-32.75,152.41666666700007
B198941,6/17/23,30.18S,153.41666667,STRIPED MARLIN,230.0,80.0,-30.33333333,153.41666666700007
A319916,1/8/00,31.19S,153.16666667,DOLPHINFISH,0.0,4.0,-31.33333333,153.16666666700007
A408961,5/5/02,36.26S,150.66666667,STRIPED MARLIN,305.0,95.0,-36.41666667,150.66666666700007
S149613,3/3/01,33.22S,152.16666667,BLACK MARLIN,230.0,50.0,-33.33333333,152.16666666700007
S215001,2/4/07,33.19S,152.16666667,TIGER SHARK,180.0,50.0,-33.33333333,152.16666666700007
S153684,11/13/11,33.19S,152.08333333,BLUE SHARK,0.0,35.0,-33.33333333,152.08333333300004
S191728,12/29/02,33.56S,151.5,STRIPED MARLIN,0.0,75.0,-33.91666667,151.5000000000001
A414905,3/29/02,33.37S,151.5,DOLPHINFISH,62.0,3.0,-33.58333333,151.5000000000001
A407107,12/26/01,26.31S,153.5,DOLPHINFISH,50.0,1.0,-26.5,153.5000000000001
S195494,8/11/02,26.31S,153.5,SAILFISH,0.0,40.0,-26.5,153.5000000000001
A397301,1/21/04,35.45S,150.5,STRIPED MARLIN,230.0,85.0,-35.75,150.5000000000001
A372729,6/7/08,35.45S,150.66666667,ALBACORE,0.0,0.0,-35.75,150.66666666700007
S161570,3/29/03,36.07S,150.41666667,STRIPED MARLIN,200.0,75.0,-36.08333333,150.41666666700007
A354736,6/25/11,36.20S,150.5,SOUTHERN BLUEFIN TUNA,0.0,40.0,-36.33333333,150.5000000000001
S208309,11/27/05,21.52S,114.33333333,SAILFISH,280.0,28.0,-21.83333333,114.33333333300004
S176019,4/7/01,35.02S,150.83333333,STRIPED MARLIN,0.0,75.0,-35.0,150.83333333300004
S201167,11/17/06,11.52S,136.58333333,SAILFISH,186.0,22.0,-11.83333333,136.58333333300004
A239447,11/9/01,11.38S,136.66666667,SPANISH MACKEREL,120.0,8.0,-11.66666667,136.66666666700007
S178572,12/15/01,27.45S,153.5,BLACK MARLIN,130.0,18.0,-27.75,153.5000000000001
S145071,8/20/06,26.41S,153.25,BLACK MARLIN,0.0,25.0,-26.66666667,153.2500000000001
A328339,6/8/01,43.06S,148.0,SOUTHERN BLUEFIN TUNA,100.0,25.0,-43.08333333,148.0000000000001
C532519,5/25/16,43.06S,148.0,SOUTHERN BLUEFIN TUNA,90.0,16.0,-43.08333333,148.0000000000001
S243444,1/24/15,43.10S,148.25,BLUE SHARK,130.0,40.0,-43.16666667,148.2500000000001
S247964,3/21/17,21.45S,114.16666667,WHALER SHARK,180.0,30.0,-21.75,114.16666666700007
S197139,6/28/03,7.07S,148.0,BLUE MARLIN,0.0,30.0,-7.08333333,148.0000000000001
A417802,4/8/02,28.37S,113.91666667,SPANISH MACKEREL,110.0,7.2,-28.58333333,113.91666666700007
A492041,6/22/10,38.12S,140.66666667,SOUTHERN BLUEFIN TUNA,80.0,11.0,-38.16666667,140.66666666700007
A553495,5/19/11,38.11S,140.66666667,SOUTHERN BLUEFIN TUNA,86.0,11.0,-38.16666667,140.66666666700007
A568778,6/12/16,38.36S,142.25,SOUTHERN BLUEFIN TUNA,85.0,13.0,-38.58333333,142.2500000000001
A490122,3/25/07,42.27S,148.5,ALBACORE,50.0,3.0,-42.41666667,148.5000000000001
A547685,4/28/18,43.16S,148.16666667,ALBACORE,60.0,3.0,-43.25,148.16666666700007
A574801,3/22/15,43.51S,147.0,SOUTHERN BLUEFIN TUNA,80120.0,20.0,-43.83333333,147.0000000000001
A516664,1/10/10,32.35S,152.58333333,DOLPHINFISH,70.0,0.0,-32.58333333,152.58333333300004
B126828,12/27/22,32.55S,152.58333333,STRIPED MARLIN,210.0,60.0,-32.91666667,152.58333333300004
A595951,4/9/16,30.20S,153.25,ALBACORE,0.0,7.0,-30.33333333,153.2500000000001
A555180,11/4/12,16.06S,145.83333333,SPANISH MACKEREL,150.0,15.0,-16.08333333,145.83333333300004
A531443,4/6/13,35.15S,135.58333333,SOUTHERN BLUEFIN TUNA,78.0,10.3,-35.25,135.58333333300004
B103732,11/7/15,24.39S,153.33333333,BLACK MARLIN,140.0,10.0,-24.66666667,153.33333333300004
B116862,11/20/15,24.31S,153.25,BLACK MARLIN,130.0,15.0,-24.5,153.2500000000001
B143654,1/2/20,26.28S,153.5,BLACK MARLIN,0.0,25.0,-26.5,153.5000000000001
B168445,1/3/23,26.33S,153.75,BLACK MARLIN,105.0,8.0,-26.58333333,153.7500000000001
B090716,12/29/14,26.48S,153.33333333,BLACK MARLIN,0.0,20.0,-26.83333333,153.33333333300004
B142075,4/7/19,27.06S,153.58333333,BLUE MARLIN,240.0,120.0,-27.08333333,153.58333333300004
B152305,1/25/19,21.43S,113.75,BLACK MARLIN,104.0,25.0,-21.75,113.75000000000011
B105037,11/16/14,06.55S,147.33333333,BLUE MARLIN,200.0,65.0,-6.91666667,147.33333333300004
A536164,1/22/12,06.57S,147.16666667,YELLOWFIN TUNA,45.0,4.0,-6.91666667,147.16666666700007
B101899,3/12/14,21.26S,113.83333333,BLUE MARLIN,150.0,85.0,-21.41666667,113.83333333300004
B113943,12/22/15,27.57S,153.91666667,BLUE MARLIN,250.0,150.0,-27.91666667,153.91666666700007
B125019,1/11/17,26.22S,153.66666667,BLACK MARLIN,0.0,25.0,-26.33333333,153.66666666700007
B060113,11/30/10,21.48S,114.0,BLACK MARLIN,0.0,100.0,-21.83333333,114.00000000000011
B014417,3/21/06,21.41S,114.16666667,BLACK MARLIN,200.0,60.0,-21.66666667,114.16666666700007
B010776,7/31/05,20.29S,116.5,SAILFISH,150.0,15.0,-20.5,116.50000000000011
B021906,2/14/07,35.11S,151.08333333,BLACK MARLIN,130.0,70.0,-35.16666667,151.08333333300004
B048029,1/24/09,27.31S,153.58333333,SAILFISH,182.88,45.0,-27.5,153.58333333300004
B007274,3/26/05,26.56S,153.66666667,BLUE MARLIN,0.0,130.0,-26.91666667,153.66666666700007
B067884,2/25/12,33.05S,152.41666667,STRIPED MARLIN,0.0,90.0,-33.08333333,152.41666666700007
B026367,3/5/16,32.46S,152.75,SHORTBILL SPEARFISH,150.0,20.0,-32.75,152.7500000000001
B056098,10/5/10,16.10S,145.91666667,BLACK MARLIN,0.0,181.82,-16.16666667,145.91666666700007
B018230,10/16/06,14.39S,145.66666667,BLACK MARLIN,0.0,460.0,-14.66666667,145.66666666700007
B060033,10/22/12,14.51S,145.75,BLACK MARLIN,0.0,100.0,-14.83333333,145.7500000000001
B004051,10/20/03,14.50S,145.66666667,BLACK MARLIN,0.0,90.72,-14.83333333,145.66666666700007
B030742,8/20/21,16.47S,122.58333333,SAILFISH,190.0,45.0,-16.75,122.58333333300004
B018308,8/17/09,17.33S,121.91666667,SAILFISH,200.0,18.0,-17.58333333,121.91666666700007
B071811,7/17/12,17.42S,122.0,SAILFISH,180.0,14.0,-17.66666667,122.00000000000011
B063970,10/2/10,26.38S,153.33333333,SAILFISH,210.0,35.0,-26.66666667,153.33333333300004
B052220,1/20/19,26.48S,153.33333333,BLACK MARLIN,125.0,12.0,-26.83333333,153.33333333300004
B007227,4/21/06,27.10S,153.66666667,BLUE MARLIN,0.0,150.0,-27.16666667,153.66666666700007
A578397,5/2/15,38.09S,140.66666667,SOUTHERN BLUEFIN TUNA,90.0,12.0,-38.16666667,140.66666666700007
A492115,6/14/09,38.15S,140.75,SOUTHERN BLUEFIN TUNA,90.0,15.0,-38.25,140.7500000000001
A568670,5/5/14,38.10S,140.75,SOUTHERN BLUEFIN TUNA,90.0,11.0,-38.16666667,140.7500000000001
A488556,2/14/09,43.17S,148.08333333,ALBACORE,42.0,3.0,-43.25,148.08333333300004
B124939,1/22/17,07.06S,147.25,BLUE MARLIN,220.0,80.0,-7.08333333,147.2500000000001
B129291,3/19/19,28.58S,113.91666667,BLUE MARLIN,0.0,180.0,-29.0,113.91666666700007
A555327,4/13/14,35.13S,135.58333333,SOUTHERN BLUEFIN TUNA,88.0,14.0,-35.25,135.58333333300004
A594605,3/16/15,35.14S,135.58333333,SOUTHERN BLUEFIN TUNA,80.0,10.6,-35.25,135.58333333300004
B138466,4/4/18,33.02S,152.41666667,BLACK MARLIN,0.0,70.0,-33.0,152.41666666700007
B159509,2/21/20,33.01S,152.41666667,BLACK MARLIN,0.0,45.0,-33.0,152.41666666700007
A529715,3/3/14,35.25S,136.66666667,SOUTHERN BLUEFIN TUNA,99.0,15.0,-35.41666667,136.66666666700007
A507251,10/5/08,19.11S,147.58333333,SPANISH MACKEREL,120.0,6.0,-19.16666667,147.58333333300004
B101348,8/23/14,16.52S,146.08333333,BLACK MARLIN,100.0,15.0,-16.83333333,146.08333333300004
A541343,3/12/11,34.31S,135.0,SOUTHERN BLUEFIN TUNA,95.0,12.0,-34.5,135.0000000000001
A577272,8/5/13,20.30S,116.66666667,SPANISH MACKEREL,112.0,14.0,-20.5,116.66666666700007
A548460,11/24/12,35.05S,151.08333333,YELLOWFIN TUNA,72.0,7.0,-35.08333333,151.08333333300004
B113010,12/17/17,27.40S,153.5,BLACK MARLIN,0.0,12.0,-27.66666667,153.5000000000001
B168362,3/21/20,26.17S,153.66666667,BLACK MARLIN,200.0,75.0,-26.25,153.66666666700007
B116923,1/27/19,26.48S,153.33333333,BLACK MARLIN,200.0,0.0,-26.83333333,153.33333333300004
B10577,1/9/16,36.07S,150.41666667,STRIPED MARLIN,235.0,80.0,-36.08333333,150.41666666700007
A424662,6/12/06,38.09S,140.25,SOUTHERN BLUEFIN TUNA,0.0,14.0,-38.16666667,140.2500000000001
C533931,4/30/10,38.17S,140.58333333,SOUTHERN BLUEFIN TUNA,80.0,15.0,-38.25,140.58333333300004
A450771,3/24/12,43.42S,148.66666667,SOUTHERN BLUEFIN TUNA,100.0,15.0,-43.66666667,148.66666666700007
S227307,1/9/10,7.04S,147.5,WHALER SHARK,0.0,20.0,-7.08333333,147.5000000000001
A238654,5/24/03,29.18S,113.75,YELLOWFIN TUNA,70.0,18.0,-29.33333333,113.75000000000011
A433966,7/31/09,20.36S,116.75,SPANISH MACKEREL,120.0,0.0,-20.58333333,116.75000000000011
S189749,11/25/01,15.29S,145.83333333,BLACK MARLIN,0.0,227.0,-15.5,145.83333333300004
A214460,5/6/09,34.39S,134.75,SOUTHERN BLUEFIN TUNA,0.0,6.5,-34.66666667,134.7500000000001
A427227,11/18/06,35.33S,138.83333333,WHALER SHARK,76.0,2.0,-35.58333333,138.83333333300004
S210281,2/24/04,30.53S,153.08333333,BLACK MARLIN,140.0,30.0,-30.91666667,153.08333333300004
A408638,9/4/16,12.53S,141.41666667,LONGTAIL TUNA,68.0,5.0,-12.91666667,141.41666666700007
S184170,9/5/01,19.14S,147.08333333,BLACK MARLIN,0.0,12.0,-19.25,147.08333333300004
A367428,11/17/00,16.38S,145.91666667,YELLOWFIN TUNA,40.0,2.0,-16.66666667,145.91666666700007
S181945,11/26/03,16.36S,146.08333333,BLACK MARLIN,0.0,150.0,-16.58333333,146.08333333300004
A438249,11/18/06,34.32S,151.41666667,YELLOWFIN TUNA,0.0,4.5,-34.5,151.41666666700007
S223451,9/15/07,34.47S,151.16666667,WHALER SHARK,182.88,70.0,-34.75,151.16666666700007
S238200,8/14/12,34.47S,151.16666667,BLUE SHARK,260.0,145.0,-34.75,151.16666666700007
S257008,6/11/17,32.55S,152.5,MAKO SHARK,180.0,60.0,-32.91666667,152.5000000000001
A428942,11/11/07,30.18S,153.5,YELLOWFIN TUNA,0.0,5.0,-30.33333333,153.5000000000001
S171143,3/4/01,32.49S,152.66666667,BLACK MARLIN,0.0,70.0,-32.83333333,152.66666666700007
A264230,4/17/05,33.56S,151.5,DOLPHINFISH,60.0,0.0,-33.91666667,151.5000000000001
S165497,1/10/04,33.56S,151.5,STRIPED MARLIN,0.0,110.0,-33.91666667,151.5000000000001
S269504,4/16/22,33.53S,151.5,TIGER SHARK,245.0,150.0,-33.91666667,151.5000000000001
A397543,2/28/01,33.46S,151.41666667,DOLPHINFISH,38.0,0.0,-33.75,151.41666666700007
A371856,3/20/04,33.34S,151.5,DOLPHINFISH,0.0,1.2,-33.58333333,151.5000000000001
S187414,4/14/02,33.34S,151.5,YELLOWFIN TUNA,100.0,20.0,-33.58333333,151.5000000000001
S183137,8/29/01,17.30S,121.83333333,SAILFISH,0.0,22.0,-17.5,121.83333333300004
S188612,12/20/01,26.32S,153.41666667,BLACK MARLIN,0.0,25.0,-26.5,153.41666666700007
S163265,10/20/00,26.32S,153.5,SAILFISH,0.0,20.0,-26.5,153.5000000000001
A140632,2/8/03,34.34S,150.91666667,DOLPHINFISH,55.0,0.0,-34.58333333,150.91666666700007
A399708,6/7/08,35.53S,150.5,YELLOWFIN TUNA,0.0,12.0,-35.91666667,150.5000000000001
A406885,1/25/08,36.16S,150.41666667,ALBACORE,80.0,0.0,-36.25,150.41666666700007
S208133,12/24/05,20.02S,116.91666667,WHALER SHARK,150.0,35.0,-20.0,116.91666666700007
A355090,2/25/01,21.37S,114.83333333,SPANISH MACKEREL,120.0,9.0,-21.58333333,114.83333333300004
S201341,3/8/03,35.11S,151.08333333,STRIPED MARLIN,0.0,0.0,-35.16666667,151.08333333300004
S234399,3/27/10,34.57S,150.91666667,WHALER SHARK,160.0,50.0,-34.91666667,150.91666666700007
S111103,7/15/05,17.44S,122.0,SAILFISH,210.0,20.0,-17.75,122.00000000000011
A348287,9/9/03,17.32S,122.0,SAILFISH,150.0,20.0,-17.5,122.00000000000011
A499220,4/13/08,37.05S,150.25,YELLOWFIN TUNA,70.0,10.0,-37.08333333,150.2500000000001
A587221,4/15/17,38.18S,140.5,ALBACORE,62.0,3.5,-38.33333333,140.5000000000001
A562413,5/8/14,38.25S,140.75,SOUTHERN BLUEFIN TUNA,88.0,12.0,-38.41666667,140.7500000000001
A526406,5/26/10,38.18S,140.91666667,SOUTHERN BLUEFIN TUNA,80.0,15.0,-38.33333333,140.91666666700007
A545731,6/8/19,41.55S,148.5,SOUTHERN BLUEFIN TUNA,70.0,15.0,-41.91666667,148.5000000000001
A586127,2/21/15,43.40S,146.66666667,SOUTHERN BLUEFIN TUNA,0.0,45.0,-43.66666667,146.66666666700007
B133994,10/3/17,13.03S,141.25,BLACK MARLIN,110.0,8.0,-13.08333333,141.2500000000001
B108980,12/29/14,26.46S,153.5,BLACK MARLIN,100.0,15.0,-26.75,153.5000000000001
A502322,6/6/09,35.47S,150.58333333,YELLOWFIN TUNA,110.0,25.0,-35.75,150.58333333300004
B121038,1/13/23,35.30S,150.75,STRIPED MARLIN,245.0,95.0,-35.5,150.7500000000001
A484335,1/10/09,31.31S,153.25,YELLOWFIN TUNA,120.0,30.0,-31.5,153.2500000000001
A616941,3/31/18,35.13S,135.58333333,SOUTHERN BLUEFIN TUNA,74.0,8.5,-35.25,135.58333333300004
B148133,8/16/18,13.02S,141.33333333,SAILFISH,0.0,20.0,-13.0,141.33333333300004
B107505,3/10/15,21.44S,113.91666667,BLACK MARLIN,210.0,70.0,-21.75,113.91666666700007
A587927,4/5/15,38.07S,140.66666667,SOUTHERN BLUEFIN TUNA,120.0,20.0,-38.08333333,140.66666666700007
B135832,2/27/21,35.06S,151.0,STRIPED MARLIN,240.0,90.0,-35.08333333,151.0000000000001
B163831,6/22/20,24.44S,153.25,BLACK MARLIN,110.0,6.0,-24.75,153.2500000000001
A543593,11/16/13,24.31S,153.25,DOLPHINFISH,100.0,5.0,-24.5,153.2500000000001
B096554,7/20/14,17.32S,121.91666667,SAILFISH,170.0,12.0,-17.5,121.91666666700007
A651354,4/25/23,38.10S,140.66666667,SOUTHERN BLUEFIN TUNA,180.0,110.0,-38.16666667,140.66666666700007
B023804,3/11/08,21.54S,113.91666667,SAILFISH,170.0,25.0,-21.91666667,113.91666666700007
B061992,4/10/10,21.49S,114.0,SAILFISH,0.0,50.0,-21.83333333,114.00000000000011
B050371,4/2/09,21.39S,114.16666667,BLACK MARLIN,135.0,20.0,-21.66666667,114.16666666700007
B036694,8/16/10,20.16S,116.58333333,BLACK MARLIN,0.0,20.0,-20.25,116.58333333300004
B053899,9/3/14,20.16S,116.66666667,BLACK MARLIN,200.0,20.0,-20.25,116.66666666700007
A679890,10/21/23,20.10S,149.41666667,LONGTAIL TUNA,68.0,6.0,-20.16666667,149.41666666700007
B058149,9/1/12,19.03S,147.25,BLACK MARLIN,100.0,12.0,-19.08333333,147.2500000000001
B069890,8/25/12,16.35S,145.83333333,BLACK MARLIN,0.0,15.0,-16.58333333,145.83333333300004
B028055,1/15/10,27.59S,153.5,BLACK MARLIN,180.0,30.0,-28.0,153.5000000000001
B078092,12/16/12,27.44S,153.5,BLACK MARLIN,150.0,15.0,-27.75,153.5000000000001
B073481,4/9/11,32.58S,152.5,STRIPED MARLIN,210.0,60.0,-33.0,152.5000000000001
B055286,2/27/11,33.03S,152.41666667,STRIPED MARLIN,0.0,70.0,-33.08333333,152.41666666700007
B045644,2/12/11,30.22S,153.33333333,BLUE MARLIN,0.0,120.0,-30.33333333,153.33333333300004
B016128,3/31/06,32.11S,152.83333333,BLUE MARLIN,0.0,120.0,-32.16666667,152.83333333300004
B019633,8/20/09,20.19S,116.66666667,SAILFISH,200.0,24.0,-20.33333333,116.66666666700007
B051463,8/10/13,20.20S,116.66666667,SAILFISH,160.0,25.0,-20.33333333,116.66666666700007
B065397,5/7/12,20.19S,116.58333333,SAILFISH,220.0,28.0,-20.33333333,116.58333333300004
A634317,7/10/21,20.30S,116.5,SPANISH MACKEREL,95.0,6.0,-20.5,116.50000000000011
B032360,3/30/09,21.33S,114.25,BLACK MARLIN,0.0,30.0,-21.58333333,114.25000000000011
B041161,1/22/11,34.56S,150.91666667,BLACK MARLIN,300.0,175.0,-34.91666667,150.91666666700007
A481182,10/28/07,36.26S,150.33333333,ALBACORE,45.0,1.5,-36.41666667,150.33333333300004
A553538,5/18/11,38.07S,140.58333333,SOUTHERN BLUEFIN TUNA,72.0,12.0,-38.08333333,140.58333333300004
A502898,5/30/12,38.32S,140.0,SOUTHERN BLUEFIN TUNA,95.0,15.0,-38.5,140.0000000000001
A490281,3/25/06,42.20S,148.5,ALBACORE,40.0,4.0,-42.33333333,148.5000000000001
A614909,3/15/20,43.06S,148.0,SOUTHERN BLUEFIN TUNA,85.0,13.0,-43.08333333,148.0000000000001
B118804,3/12/17,21.45S,113.83333333,BLACK MARLIN,190.0,40.0,-21.75,113.83333333300004
A606946,3/16/16,35.16S,135.58333333,SOUTHERN BLUEFIN TUNA,89.0,14.5,-35.25,135.58333333300004
A517150,11/8/08,19.51S,149.5,LONGTAIL TUNA,65.0,4.5,-19.83333333,149.5000000000001
A531492,2/8/13,35.01S,136.0,SOUTHERN BLUEFIN TUNA,90.0,15.0,-35.0,136.0000000000001
B111398,3/4/16,26.59S,153.75,BLUE MARLIN,225.0,110.0,-27.0,153.7500000000001
B136108,1/30/20,35.22S,150.83333333,STRIPED MARLIN,0.0,60.0,-35.33333333,150.83333333300004
B127125,3/10/18,35.11S,151.0,BLUE MARLIN,290.0,300.0,-35.16666667,151.0000000000001
A595365,4/2/16,34.08S,151.33333333,DOLPHINFISH,66.0,2.0,-34.16666667,151.33333333300004
B130110,7/26/17,34.04S,151.83333333,BROADBILL SWORDFISH,0.0,30.0,-34.08333333,151.83333333300004
A465910,2/26/06,32.59S,152.75,YELLOWFIN TUNA,0.0,4.0,-33.0,152.7500000000001
B152377,3/19/20,21.46S,114.0,SAILFISH,180.0,30.0,-21.75,114.00000000000011
B119208,2/24/18,20.24S,116.58333333,SAILFISH,150.0,13.0,-20.41666667,116.58333333300004
B113896,3/22/15,27.58S,153.91666667,BLUE MARLIN,210.0,90.0,-28.0,153.91666666700007
B122040,1/13/18,12.48S,130.0,SAILFISH,170.0,22.0,-12.83333333,130.0000000000001
A543879,1/25/19,26.53S,153.25,LONGTAIL TUNA,85.0,6.0,-26.91666667,153.2500000000001
B143887,4/20/18,26.32S,153.58333333,BLACK MARLIN,130.0,20.0,-26.5,153.58333333300004
S227111,3/27/10,38.34S,145.16666667,MAKO SHARK,120.0,10.0,-38.58333333,145.16666666700007
A303217,5/17/08,36.30S,150.25,YELLOWFIN TUNA,65.0,10.0,-36.5,150.2500000000001
B199289,4/4/23,36.30S,150.25,STRIPED MARLIN,0.0,70.0,-36.5,150.2500000000001
S180062,5/13/00,37.05S,150.25,MAKO SHARK,0.0,30.0,-37.08333333,150.2500000000001
C532050,5/10/07,38.02S,140.41666667,SOUTHERN BLUEFIN TUNA,80.0,13.0,-38.0,140.41666666700007
A397854,5/15/06,38.25S,140.66666667,ALBACORE,0.0,6.0,-38.41666667,140.66666666700007
S217951,3/7/05,35.38S,137.0,WHALER SHARK,120.0,12.0,-35.66666667,137.0000000000001
A335792,5/6/01,34.52S,138.41666667,ALBACORE,0.0,21.0,-34.83333333,138.41666666700007
B184732,10/2/22,13.04S,141.25,SAILFISH,0.0,12.0,-13.08333333,141.2500000000001
S201059,10/14/02,14.47S,145.75,BLACK MARLIN,0.0,295.0,-14.75,145.7500000000001
A359865,2/26/00,32.28S,152.66666667,BLACK MARLIN,220.0,50.0,-32.5,152.66666666700007
A353821,2/24/01,32.49S,152.66666667,DOLPHINFISH,60.0,1.0,-32.83333333,152.66666666700007
D001834,2/7/05,32.50S,152.5,DOLPHINFISH,55.0,1.4,-32.83333333,152.5000000000001
A407332,3/11/07,32.54S,152.58333333,YELLOWFIN TUNA,80.0,13.0,-32.91666667,152.58333333300004
A412244,10/17/04,32.54S,152.58333333,YELLOWFIN TUNA,70.0,5.0,-32.91666667,152.58333333300004
S171316,3/2/05,32.54S,152.58333333,BLACK MARLIN,0.0,55.0,-32.91666667,152.58333333300004
A405106,2/25/01,33.06S,152.08333333,DOLPHINFISH,60.0,2.0,-33.08333333,152.08333333300004
S174718,5/15/01,32.42S,152.41666667,STRIPED MARLIN,0.0,65.0,-32.66666667,152.41666666700007
A379296,2/24/01,32.40S,152.5,DOLPHINFISH,0.0,2.0,-32.66666667,152.5000000000001
A371424,9/23/02,30.18S,153.41666667,STRIPED MARLIN,0.0,70.0,-30.33333333,153.41666666700007
S268552,10/11/20,32.57S,152.91666667,BLUE SHARK,210.0,50.0,-32.91666667,152.91666666700007
S176161,3/24/01,32.42S,152.75,STRIPED MARLIN,0.0,90.0,-32.66666667,152.7500000000001
S256480,12/17/17,36.17S,150.33333333,BLUE SHARK,160.0,90.0,-36.25,150.33333333300004
S232925,7/30/16,35.12S,151.0,MAKO SHARK,0.0,110.0,-35.16666667,151.0000000000001
S119669,12/3/00,33.39S,151.5,STRIPED MARLIN,180.0,50.0,-33.66666667,151.5000000000001
A200332,2/25/22,32.53S,152.66666667,YELLOWFIN TUNA,60.0,5.0,-32.91666667,152.66666666700007
A390714,2/6/11,33.11S,152.33333333,DOLPHINFISH,0.0,15.0,-33.16666667,152.33333333300004
A448148,3/5/06,33.04S,152.33333333,STRIPED MARLIN,0.0,55.0,-33.08333333,152.33333333300004
S278694,1/18/23,21.54S,114.41666667,TIGER SHARK,375.0,370.0,-21.91666667,114.41666666700007
A242127,10/4/04,21.37S,114.83333333,SAILFISH,270.0,40.0,-21.58333333,114.83333333300004
A450693,4/30/06,27.42S,153.5,DOLPHINFISH,0.0,25.0,-27.66666667,153.5000000000001
B197204,10/15/23,24.27S,153.25,SAILFISH,200.0,30.0,-24.41666667,153.2500000000001
S242948,9/18/11,34.24S,151.33333333,MAKO SHARK,250.0,180.0,-34.41666667,151.33333333300004
A368080,1/23/00,36.20S,150.25,STRIPED MARLIN,250.0,100.0,-36.33333333,150.2500000000001
A133105,5/18/02,38.22S,141.25,SOUTHERN BLUEFIN TUNA,0.0,13.0,-38.33333333,141.2500000000001
A440441,3/19/06,41.12S,148.66666667,ALBACORE,50.0,3.0,-41.16666667,148.66666666700007
B188518,6/15/22,21.52S,113.83333333,BLACK MARLIN,160.0,30.0,-21.83333333,113.83333333300004
A445387,3/21/06,32.03S,115.33333333,DOLPHINFISH,80.0,3.0,-32.08333333,115.33333333300004
A382519,8/4/00,20.32S,116.66666667,WHALER SHARK,80.0,0.0,-20.5,116.66666666700007
S207900,7/31/04,20.29S,116.5,SAILFISH,170.0,25.0,-20.5,116.50000000000011
B115160,2/26/17,36.29S,150.25,STRIPED MARLIN,0.0,100.0,-36.5,150.2500000000001
A541687,6/10/12,38.10S,140.66666667,SOUTHERN BLUEFIN TUNA,85.0,13.0,-38.16666667,140.66666666700007
A472736,4/29/09,38.26S,140.75,SOUTHERN BLUEFIN TUNA,100.0,20.0,-38.41666667,140.7500000000001
A526493,7/9/10,38.10S,140.75,SOUTHERN BLUEFIN TUNA,77.0,10.0,-38.16666667,140.7500000000001
A622409,6/2/18,38.47S,141.91666667,SOUTHERN BLUEFIN TUNA,80.0,9.0,-38.75,141.91666666700007
A604537,6/2/18,38.44S,141.5,SOUTHERN BLUEFIN TUNA,0.0,8.0,-38.75,141.5000000000001
B121229,3/30/16,30.17S,153.33333333,BLACK MARLIN,130.0,25.0,-30.25,153.33333333300004
A513554,6/13/10,35.20S,136.08333333,SOUTHERN BLUEFIN TUNA,68.0,6.6,-35.33333333,136.08333333300004
A513250,4/11/09,35.36S,137.75,SOUTHERN BLUEFIN TUNA,95.0,17.5,-35.58333333,137.7500000000001
B123962,5/7/16,33.02S,152.75,STRIPED MARLIN,0.0,85.0,-33.0,152.7500000000001
B114671,2/23/15,33.01S,152.41666667,STRIPED MARLIN,190.0,110.0,-33.0,152.41666666700007
B131954,2/21/20,33.01S,152.41666667,BLACK MARLIN,0.0,65.0,-33.0,152.41666666700007
B148304,3/3/18,33.00S,152.0,STRIPED MARLIN,0.0,90.0,-33.0,152.0000000000001
A562994,2/9/13,30.07S,153.58333333,YELLOWFIN TUNA,60.0,3.0,-30.08333333,153.58333333300004
B138613,11/7/20,30.12S,153.66666667,STRIPED MARLIN,210.0,70.0,-30.16666667,153.66666666700007
A547147,3/13/16,41.18S,148.58333333,ALBACORE,60.0,9.0,-41.33333333,148.58333333300004
A495483,4/12/09,05.05S,145.91666667,YELLOWFIN TUNA,30.0,3.0,-5.08333333,145.91666666700007
B108169,12/10/14,21.44S,114.08333333,BLACK MARLIN,210.0,70.0,-21.75,114.08333333300004
B106035,8/25/16,20.20S,116.66666667,SAILFISH,160.0,18.0,-20.33333333,116.66666666700007
B089821,1/18/13,27.10S,153.5,BLACK MARLIN,180.0,25.0,-27.16666667,153.5000000000001
B173018,3/11/23,34.40S,151.16666667,BLUE MARLIN,200.0,95.0,-34.66666667,151.16666666700007
B057337,3/17/14,21.53S,113.83333333,BLACK MARLIN,150.0,30.0,-21.91666667,113.83333333300004
B014502,3/15/07,21.41S,114.08333333,STRIPED MARLIN,200.0,60.0,-21.66666667,114.08333333300004
B038670,8/3/09,20.16S,116.58333333,BLACK MARLIN,150.0,15.0,-20.25,116.58333333300004
